,Director_Avg_Movie_Revenue,Keywords_Avg_Revenue,Studios_Avg_Movie_Revenue,Lead_Actor_Avg_Movie_Revenue,Budget,Class
1618,0.0,63998507.42,108631275.99,17371372.5,23000000.0,0
1619,0.0,76272089.36,96396464.83,60647229.78,23000000.0,0
1620,7434726.0,36837811.31,30350772.54,79612588.5,23000000.0,0
1621,40345220.5,82756934.14,50095336.1,180553337.25,36547234.16992855,0
1622,13031837.67,51400728.41,52663418.09,97346159.22,23000000.0,0
1623,92780354.5,91858775.05,146168899.01,92591418.31,25000000.0,1
1624,51104793.5,42625340.6,57151174.31,25213857.0,22700000.0,1
1625,238684658.0,218697005.91000003,152176544.88,191142175.0,22000000.0,1
1626,109094252.5,160945468.43,177287506.46,173075277.64,23000000.0,1
1627,63277785.67,117562814.14,167941534.69,87678973.22,22000000.0,1
1628,130792473.0,53889484.06,129231418.88,145576100.89,20000000.0,1
1629,91241402.0,82533049.78,162888823.6,178737195.77,22000000.0,1
1630,125602944.4,77874442.57,201962401.22,156918210.79,35000000.0,1
1631,77926777.25,90193117.35,83281077.14,57569321.0,22000000.0,1
1632,51205524.88,100755182.07,125317566.39,33715945.75,22000000.0,1
1633,27656991.25,94943934.71,141026695.61,153264634.94,22000000.0,1
1634,58271209.0,76551678.2,115954748.5,62905324.75,22000000.0,1
1635,67800064.0,49999686.5,74365375.75,67800064.0,22000000.0,1
1636,92780354.5,75542881.02,139850641.12,49544043.6,22000000.0,1
1637,148677988.36,84590076.26,88071740.46,142334459.0,21000000.0,1
1638,22400154.0,43326357.47,93744763.09,57569321.0,22000000.0,1
1639,32797679.5,107874825.77,140062849.06,89583189.0,26000000.0,1
1640,153329059.22,60439617.31,126977145.77,168137825.83,22000000.0,0
1641,74764785.0,79271874.29,121184659.61,75076689.33,22000000.0,1
1642,21288673.19,52817454.01,58683523.57,338393100.125,22000000.0,0
1643,20445256.17,57116916.78,49550912.19,33788161.0,22000000.0,1
1644,23619609.0,63377382.0,205276572.41,23619609.0,30000000.0,0
1645,35655020.83,64757782.9,49047589.83,41493333.25,22000000.0,1
1646,96795503.38,56378921.86,25494406.8,5698684.33,22000000.0,0
1647,10696210.0,81996629.59,54373394.62,5348105.0,23500000.0,0
1648,0.0,90707583.89,0.0,12500000.0,22000000.0,0
1649,0.0,83347323.8,76088272.44,129495671.0,25000000.0,0
1650,75715479.0,71712666.84,140882046.06,121717147.78,22000000.0,0
1651,0.0,57949411.78,28430168.41,17371372.5,22000000.0,0
1652,90369264.83,109852646.68,102957496.36,177090420.75,12000000.0,0
1653,9479718.0,122270729.53,12874067.25,9479718.0,22000000.0,0
1654,51233436.67,134867332.71,151962981.55,272686501.69,22000000.0,0
1655,143188257.67,105125873.37,66072191.72,144430838.57,25000000.0,1
1656,130950684.67,75455305.77,135936254.0,8333333.33,21500000.0,0
1657,25962793.67,76845649.69,23086087.27,76460312.2,21500000.0,0
1658,17916600.12,68385546.75,62946741.08,107096500.0,17000000.0,1
1659,125602944.4,74450135.4,126835517.37,92893562.91,21000000.0,1
1660,30259760.71,69103007.62,6860938.51,46.0,9000000.0,0
1661,42000000.0,182668901.28,66651582.83,60000000.0,17000000.0,1
1662,31067068.5,35126901.52,68211182.97,165619830.07,21000000.0,1
1663,96795503.38,103552656.46,70562821.19,192674274.12,21000000.0,1
1664,37499647.12,37652043.48,61227173.57,14601338.67,36547234.16992855,1
1665,37458368.33,67952424.84,74895520.32,41627431.0,20000000.0,1
1666,17762705.0,60308209.04,28159001.64,17762705.0,21000000.0,0
1667,156855797.25,82284087.01,44727828.98,14899417.0,17000000.0,0
1668,17600000.0,28253452.67,95529117.19,99535299.94,21000000.0,0
1669,122209358.33,52043745.56,54661120.22,71659021.83,21000000.0,0
1670,0.0,14839329.84,19045716.4,41594082.5,21000000.0,0
1671,37257529.67,17005815.11,94769511.18,144103130.17,21000000.0,0
1672,69701637.0,94144361.17,107198790.6,34850818.5,35000000.0,1
1673,314035182.495,218697005.91000003,290644576.67,226324077.29,18000000.0,1
1674,235138608.86,146103035.15,297562842.23,278558785.33,18000000.0,1
1675,314035182.495,218697005.91000003,186356528.88,137514651.5,19400870.0,1
1676,29907685.0,72414689.61,58846779.42,338393100.125,20000000.0,1
1677,170192667.7,145645139.34,208289468.9,118223549.24,28000000.0,1
1678,110971227.33,123135684.46,72425163.5,56487931.82,33000000.0,1
1679,115105465.2,167453379.48,163558158.31,144103130.17,19000000.0,1
1680,121697323.0,74850959.3,152176544.88,338393100.125,20000000.0,1
1681,101529208.0,106067772.5,49046983.05,86153418.0,20000000.0,1
1682,93942003.5,208547648.86,144695944.19,177090420.75,20000000.0,1
1683,281923680.17,119836149.65,256171936.79,64778140.2,20000000.0,1
1684,314035182.495,178240118.32,199420119.43,92775188.5,20000000.0,1
1685,134817415.6,82252844.09,99003454.75,60647229.78,32000000.0,1
1686,89580844.5,70789140.87,105465192.98,136103066.0,20000000.0,1
1687,37498674.38,77320225.01,136220414.94,338393100.125,35000000.0,1
1688,122380766.33,134193691.42,86918455.41,69019764.0,18000000.0,1
1689,94566523.67,76531924.55,98078145.86,113086475.0,37000000.0,1
1690,82046991.2,152315685.01,118146991.99,144430838.57,20000000.0,1
1691,126866881.75,43604653.18,130466679.01,43308473.12,20000000.0,0
1692,18446860.5,55980751.56,95529117.19,51848426.33,20000000.0,0
1693,187000000.0,209657458.95,95397671.46,73951663.33,20000000.0,1
1694,57588485.0,77345754.11,121184659.61,19196161.67,20000000.0,1
1695,37499647.12,207219136.22,60649884.78,36668801.12,20000000.0,1
1696,238387017.21,101099688.88,177287506.46,266429178.43,20000000.0,1
1697,37499647.12,37847719.46,45254168.0,36668801.12,20000000.0,0
1698,90369264.83,82495197.08,86535006.82,76869678.25,1800000.0,1
1699,116000873.0,146609554.15,136143382.0,183961898.5,20000000.0,1
1700,62943594.2,83111512.7,94606738.44,48548426.0,20000000.0,1
1701,109862682.0,121628318.65,136815636.76,109862682.0,20000000.0,1
1702,135680000.0,151454105.33,143553875.45,338393100.125,20000000.0,1
1703,28868617.33,104260682.3,84590837.8,67192859.0,20000000.0,1
1704,84146832.0,75358607.2,80257537.26,153264634.94,20000000.0,1
1705,45554533.0,82794672.11,256171936.79,20004844.33,30000000.0,1
1706,77419551.0,90841026.84,50293272.94,21218992.0,36547234.16992855,1
1707,73673374.67,72628195.95,156470091.3,21983627.5,20000000.0,1
1708,62943594.2,92383934.38,104391475.63,35668133.33,20000000.0,1
1709,48513143.5,85408823.72,90294753.78,75905667.0,20000000.0,1
1710,27640028.0,50132239.2,169435606.3,38761714.3,22000000.0,1
1711,111309220.5,94358350.55,102571616.0,59704129.8,20000000.0,1
1712,53294119.0,67051780.69,177287506.46,18836175.0,20000000.0,1
1713,71103574.0,54834362.06,42677873.14,165619830.07,20000000.0,0
1714,85327094.62,47607886.23,101878332.05,159286156.13,20000000.0,1
1715,35841901.0,161669803.86,102442468.14,35841901.0,20000000.0,1
1716,65464324.0,83381762.98,62832740.49,144430838.57,20000000.0,1
1717,60000000.0,57789800.96,60000000.0,84267906.43,20000000.0,1
1718,62943594.2,73930670.44,76565642.37,80547866.0,20000000.0,1
1719,201689733.0,52267493.27,147700723.97,56298716.25,19800000.0,1
1720,50907234.0,48462499.18,80727000.62,156918210.79,20000000.0,1
1721,25453711.0,87621142.1,131361656.07,25453711.0,30000000.0,1
1722,58148820.0,63565943.75,48787372.91,47241945.0,11000000.0,1
1723,75103604.5,34371698.88,108109058.03,43308473.12,20000000.0,0
1724,37697032.0,158297045.12,58846779.42,78378744.0,20000000.0,1
1725,31678778.0,53286088.7,103563613.42,17439389.0,20000000.0,1
1726,55713297.86,51040994.93,62045240.19,62905324.75,20000000.0,1
1727,175271691.5,41956519.0,59587316.65,46069568.0,20000000.0,1
1728,34174942.0,76433960.33,106425864.99,68349884.0,35000000.0,1
1729,67200000.0,68373778.4,104762801.72,25224411.75,20000000.0,1
1730,7398118.0,0.0,54534305.7,0.0,36547234.16992855,0
1731,167477081.0,72866000.2,63350035.65,33715945.75,20000000.0,1
1732,23049275.0,25375489.53,152176544.88,0.0,20000000.0,0
1733,103931323.0,95603828.02,52954051.88,187572196.35,20000000.0,1
1734,91241402.0,76172438.68,47845663.06,338393100.125,20000000.0,1
1735,182331619.17,94200784.38,96014181.77,165619830.07,20000000.0,1
1736,8256488.67,43100540.4,179240128.27,44937154.75,20000000.0,0
1737,49779728.0,62392548.59,117188154.47,49779728.0,20000000.0,1
1738,64350650.67,111031093.3,94210640.34,27105095.0,9000000.0,1
1739,39300000.0,67067630.4,63397564.0,39300000.0,20000000.0,1
1740,79317569.77,117719182.43,43300077.5,18798735.5,20000000.0,1
1741,68348148.83,37019124.52,310095739.475,28972508.0,40000000.0,0
1742,55713297.86,66218720.43,62335574.07,40730826.56,20000000.0,1
1743,144076373.33,101634529.1,169185695.96,44937154.75,20000000.0,1
1744,10105697.0,55039681.67,54237183.05,54172744.0,36547234.16992855,0
1745,22851475.44,57508651.32,27920305.05,3469792.33,20000000.0,0
1746,11271428.57,49594111.81,109624163.03,32000000.0,806947.0,1
1747,20925429.67,60096490.06,56924492.01,44727181.67,40000000.0,0
1748,17038960.0,63499643.72,121092844.46,73912107.0,20000000.0,1
1749,180148875.0,41702993.85,101878332.05,0.0,20000000.0,0
1750,1148746.5,80964801.1,0.0,19650237.0,20000000.0,0
1751,143408712.25,60647743.8,160327780.98,23269481.0,20000000.0,0
1752,123495904.0,53162467.87,57849275.42,187572196.35,30000000.0,0
1753,14597832.33,33981839.74,88654087.61,167141348.35,20000000.0,1
1754,42827571.0,63490023.87,45483038.48,36959098.0,15000000.0,1
1755,188627625.0,14797600.4,58846779.42,32475690.75,20000000.0,0
1756,68348148.83,98351025.39,76297965.01,144430838.57,19000000.0,1
1757,0.0,69660570.19,256171936.79,20004844.33,20000000.0,0
1758,37257529.67,26114682.97,101805154.68,15210979.5,20000000.0,0
1759,0.0,67261477.51,256171936.79,117963276.0,35000000.0,0
1760,137166369.5,87783532.95,89935358.09,73276047.0,20000000.0,1
1761,296689171.0,88595055.65,49659379.0,62905324.75,20000000.0,1
1762,16605763.0,62391172.23,163176152.61,15806877.0,20000000.0,0
1763,8716081.5,52136735.18,50521234.56,159562057.5,20000000.0,0
1764,6773220.0,47638922.32,141026695.61,168137825.83,20000000.0,0
1765,33559181.4,24922484.4,55905896.32,12170347.5,36547234.16992855,0
1766,15473333.0,45395166.52,15473333.0,7736666.5,20000000.0,0
1767,18899871.0,52736013.61,73433893.63,73951663.33,19500000.0,1
1768,62943594.2,133519091.28,40336474.83,14109284.0,25000000.0,0
1769,74595517.0,63788940.22,47188760.11,49226672.0,27000000.0,0
1770,75103604.5,105895265.55,70670372.93,80063844.38,20000000.0,0
1771,30426096.0,70884459.23,106789996.35,338393100.125,20000000.0,1
1772,85327094.62,62305983.73,74630732.8,258201437.8,40000000.0,0
1773,66884378.25,83801233.7,77228076.9,41493333.25,20000000.0,1
1774,17916600.12,59225277.04,52975750.96,92591418.31,20000000.0,0
1775,6695587.0,48835360.3,13391174.0,13391174.0,20000000.0,0
1776,314035182.495,53830842.6,95581412.1,122950629.14,22000000.0,0
1777,14340632.67,74579720.89,72257541.58,82187962.33,20000000.0,0
1778,36282464.25,38931443.18,124705110.25,37432027.67,20000000.0,0
1779,79317569.77,91302452.58,58101425.04,19722967.0,22000000.0,0
1780,0.0,72114692.53,31562832.94,0.0,20000000.0,0
1781,20137301.0,71875728.18,11218941.68,3159824.25,20000000.0,0
1782,17916600.12,28034248.6,3299771.33,25087455.4,20000000.0,0
1783,55397840.0,65730060.97,68835839.57,192674274.12,20000000.0,1
1784,0.0,76897141.41,152176544.88,89511467.08,20000000.0,0
1785,17916600.12,34921719.64,52975750.96,64778140.2,20000000.0,0
1786,314035182.495,86229944.35,111243167.32,71385680.6,20000000.0,0
1787,72778268.25,30448029.93,128473899.96,89511467.08,21000000.0,0
1788,79938029.0,118301305.99,115954748.5,20758496.5,20000000.0,0
1789,92098040.5,154129080.83,144695944.19,133513445.33,20000000.0,0
1790,28911838.0,37945865.13,144695944.19,10023333.33,20000000.0,0
1791,37521857.17,43777997.11,64000295.89,57967992.0,20000000.0,0
1792,0.0,102408778.43,0.0,0.0,20000000.0,0
1793,16549477.0,61648259.95,54534305.7,16549477.0,20000000.0,0
1794,98573249.6,68051486.44,3175968.0,7000000.0,12000000.0,0
1795,38509111.0,36830529.31,88575592.45,15053923.0,20000000.0,0
1796,37498674.38,76918510.76,25615937.86,165619830.07,8700000.0,0
1797,57829809.5,79987640.56,143910480.77,88443648.89,20000000.0,0
1798,2605494.0,54982484.3,103792428.34,5210988.0,20000000.0,0
1799,0.0,46115852.21,23850903.97,40730826.56,20000000.0,0
1800,12539943.0,42910675.02,31192629.27,14980796.33,20000000.0,0
1801,0.0,86848514.77,97856887.13,0.0,20000000.0,0
1802,16514517.5,46034837.52,7972614.54,145713139.67,20000000.0,0
1803,16863583.0,16441154.4,65859194.88,262618070.0,20000000.0,0
1804,26286382.0,78197965.98,80618617.35,49528175.0,20000000.0,0
1805,2829643.0,7472823.73,10887689.25,0.0,21000000.0,0
1806,0.0,52482433.32,151894317.5,0.0,20000000.0,0
1807,5872853.0,33597528.99,152176544.88,1675706.0,20000000.0,0
1808,18214928.0,106699744.64,71890317.46,272686501.69,20000000.0,0
1809,15985688.5,52168459.22,42673184.98,173730021.79,24000000.0,0
1810,0.0,142181922.69,0.0,1472800.0,20000000.0,0
1811,55824853.33,37298113.67,67954705.13,215645877.91,10000000.0,0
1812,0.0,16643701.6,21920219.6,88443648.89,20000000.0,0
1813,0.0,52636931.26,70562821.19,29966891.0,36547234.16992855,0
1814,175271691.5,12798978.87,94846460.92,305070.0,20000000.0,0
1815,0.0,57941831.76,0.0,51830812.08,22000000.0,0
1816,18881689.33,23372843.0,74252434.08,33715945.75,20000000.0,0
1817,30040032.67,107060952.04,35555108.6,55205320.38,20000000.0,0
1818,5496951.0,41683007.46,28449809.42,122950629.14,27220000.0,0
1819,170043791.67,218697005.91000003,165127054.55,99535299.94,22000000.0,1
1820,90641122.5,195095646.5,136482570.53,173075277.64,20000000.0,1
1821,41282201.75,74810518.73,110879513.0,51830812.08,19000000.0,1
1822,35033954.5,72698474.54,64080529.12,35117469.5,20000000.0,1
1823,76479428.1,93945281.82,83900602.21,88107905.14,15000000.0,1
1824,34174942.0,130012429.61,72405317.98,0.0,20000000.0,0
1825,26728823.0,44017374.0,71371417.5,119787107.46,19000000.0,1
1826,276201692.46,218697005.91000003,246968040.91,218941312.67,19000000.0,1
1827,40846082.0,74893074.29,93117318.89,58716199.0,19000000.0,1
1828,0.0,0.0,0.0,0.0,27000000.0,0
1829,24915303.5,54828094.22,59544752.24,56298716.25,19000000.0,1
1830,201689733.0,75858516.37,112538976.21,82102502.4,18000000.0,1
1831,100946525.0,74266748.33,79072856.92,54956140.0,20000000.0,1
1832,76586316.0,58163981.94,224934282.3,58716199.0,19000000.0,1
1833,106817699.25,51933999.04,55963933.63,18755936.0,19000000.0,0
1834,20755338.5,78880266.42,93396020.1,116130449.8,19000000.0,1
1835,4750000.0,91567654.98,79775772.44,4750000.0,19000000.0,0
1836,6928068.0,65024767.0,144865742.46,44392293.67,23000000.0,0
1837,24238062.5,47278262.77,75957377.93,5310554.0,36547234.16992855,0
1838,2119994.0,69397467.05,126159997.0,2119994.0,19000000.0,0
1839,0.0,91383387.38,10887689.25,69326250.33,36547234.16992855,0
1840,108047131.0,69953924.32,134326924.32,240457146.67,19000000.0,1
1841,34338673.33,62052921.17,46050220.4,122950629.14,19000000.0,1
1842,52630677.67,93506112.31,63620257.96,266429178.43,18500000.0,0
1843,31912793.0,41635478.14,127696246.96,37432027.67,18500000.0,1
1844,125205688.6,112801869.16,148781966.53,127171535.8,18000000.0,1
1845,134000895.17,200285682.3,128922566.0,187572196.35,18000000.0,1
1846,79800797.75,132195086.54,174925358.77,313041883.04,18000000.0,1
1847,88190455.4,172215819.54,219430125.23,146984092.33,18000000.0,1
1848,106407369.2,92395607.48,101683308.36,97346159.22,18000000.0,1
1849,110000000.0,98782779.6,152176544.88,91414285.71,17000000.0,1
1850,113755691.5,97078311.41,60298871.67,74059642.25,20000000.0,1
1851,311800296.0,102817797.71,89346378.22,57569321.0,17000000.0,1
1852,19682924.0,93197679.01,19682924.0,122950629.14,16000000.0,1
1853,0.0,108042635.15,121184659.61,6500000.0,17000000.0,0
1854,38244444.5,74462230.25,98001491.2,32475690.75,18000000.0,1
1855,244808870.43,77237155.37,130819107.22,338393100.125,17000000.0,1
1856,72778268.25,110650986.89,144995356.98,88923251.0,18000000.0,1
1857,74764785.0,93128838.14,260848235.55,75076689.33,21000000.0,1
1858,95188259.12,166354043.69,122161576.36,178139366.95,15000000.0,1
1859,80477152.0,68780617.9,143368055.5,51973029.0,18000000.0,1
1860,7398118.0,74613272.8,43281596.0,14796236.0,20000000.0,0
1861,117125587.5,72207271.62,136754095.63,58315401.25,17000000.0,1
1862,0.0,53168495.99,39982062.42,30228018.8,18000000.0,0
1863,60925606.64,96856328.07,63338030.58,28551421.67,18000000.0,1
1864,17916600.12,87460206.87,69182970.33,145713139.67,18000000.0,1
1865,225652612.75,128521715.78,80934588.93,76286096.0,15000000.0,1
1866,24749528.25,60791948.6,111508819.43,98835200.6,25000000.0,1
1867,0.0,89228272.06,79711132.58,43465205.5,18000000.0,0
1868,22851475.44,83299249.78,20812949.67,21378361.0,1000000.0,1
1869,30978252.0,69804848.06,48813403.27,47088990.0,18000000.0,1
1870,51883421.4,58856372.91,88544107.44,24911670.0,18000000.0,1
1871,24007324.0,54744319.5,234832249.3,127171535.8,18000000.0,1
1872,64100000.0,218697005.91000003,100000000.0,178139366.95,18000000.0,1
1873,100515768.63,78551457.16,38555298.28,89511467.08,18000000.0,1
1874,36133014.0,55839522.48,81067039.91,45044930.0,18000000.0,1
1875,85327094.62,89312851.02,243930087.83,0.0,18000000.0,0
1876,0.0,46005700.75,58544764.85,0.0,18000000.0,0
1877,89874896.5,65571561.37,55414098.79,164234264.75,18000000.0,1
1878,17916600.12,32188039.14,184596580.93,25087455.4,18000000.0,0
1879,32053407.0,81530640.12,141026695.61,17200925.0,18000000.0,0
1880,58271209.0,38321240.9,69317224.85,56487931.82,17000000.0,1
1881,8351432.0,57174021.81,67203272.74,338393100.125,18000000.0,0
1882,27656991.25,41002847.11,115954748.5,1213020.0,18000000.0,0
1883,24874275.0,34421888.75,58846779.42,26879498.67,18000000.0,0
1884,2945600.0,62913509.96,2945600.0,1472800.0,18000000.0,0
1885,20652534.67,74047869.15,84517578.8,55205320.38,18000000.0,1
1886,85527063.9,51603491.44,12000000.0,118009584.12,18000000.0,0
1887,10501938.0,64416127.61,31736359.44,22831113.56,18000000.0,0
1888,168013423.29,65692077.32,45665971.42,1213020.0,18000000.0,0
1889,73072497.91,26829976.75,43610656.67,109453653.15,18000000.0,1
1890,0.0,36742631.05,70513347.8,0.0,18000000.0,0
1891,14110013.0,218697005.91000003,127309506.51,14110013.0,18000000.0,0
1892,238387017.21,54005046.29,95529117.19,266429178.43,18000000.0,0
1893,92617986.4,20794750.97,42446468.0,41380544.75,18000000.0,1
1894,0.0,64621168.13,19500000.0,0.0,20000000.0,0
1895,17916600.12,53711474.27,86299272.03,25087455.4,18000000.0,0
1896,0.0,0.0,0.0,0.0,36547234.16992855,0
1897,3500000.0,49169962.72,3500000.0,12394078.75,2700000.0,1
1898,22598403.25,91142024.5,28333333.33,34000000.0,3500000.0,1
1899,134000895.17,53016251.21,0.0,118009584.12,18000000.0,0
1900,78726551.0,77034615.06,121979327.47,133311498.67,20000000.0,1
1901,37499647.12,88842651.32,53240670.78,36668801.12,36547234.16992855,1
1902,223065615.6,97350656.3,111475836.47,150816700.0,23000000.0,1
1903,51053787.0,91985269.42,57556798.4,64126535.88,17500000.0,1
1904,2339396.33,39077596.09,22792130.27,14213608.5,17500000.0,0
1905,266586800.0,157156199.16,161293437.7,154796103.74,18000000.0,1
1906,0.0,14167025.16,0.0,25224411.75,17500000.0,0
1907,0.0,30983422.73,48789433.45,40730826.56,17000000.0,0
1908,314035182.495,192730061.3,176070202.15,43308473.12,18500000.0,1
1909,72070731.0,76240598.79,143368055.5,42435365.5,17000000.0,1
1910,125586134.0,85418520.64,84893221.66,63731087.0,17000000.0,1
1911,77926777.25,111829428.65,208459334.6,136621271.0,17000000.0,1
1912,82046991.2,53825689.81,82092344.85,52597019.67,12000000.0,1
1913,38369415.5,34887852.06,14224662.0,19179969.0,17500000.0,1
1914,22851475.44,57038937.44,70000000.0,34295130.33,300000.0,1
1915,0.0,68121182.33,38091432.81,0.0,17000000.0,0
1916,37697032.0,59968083.83,95320142.33,47594461.0,17000000.0,1
1917,28901190.0,8097809.76,97694192.0,65374220.25,17000000.0,0
1918,30331165.0,49917796.24,83426799.94,117210137.0,17000000.0,1
1919,24238062.5,52747495.34,68080309.26,73912107.0,17000000.0,1
1920,75082772.33,60518414.88,137769967.01,69623713.0,15000000.0,1
1921,7250000.0,6936826.45,129575747.67,66771794.0,17000000.0,0
1922,35467150.5,57293170.45,170392963.9,99535299.94,17000000.0,1
1923,0.0,1171859.5,48198232.42,0.0,36547234.16992855,0
1924,21170563.0,27899837.46,143368055.5,21170563.0,36547234.16992855,0
1925,115350426.0,76565677.13,201428310.0,100714155.0,17000000.0,1
1926,35985688.0,58709985.83,96457558.08,75075723.5,34000000.0,0
1927,0.0,39863608.35,64664912.14,0.0,17000000.0,0
1928,0.0,36200603.92,0.0,0.0,4000000.0,0
1929,0.0,54544501.42,47008898.54,0.0,17000000.0,0
1930,97501640.0,38092713.38,43415806.93,29529022.64,17000000.0,1
1931,10000000.0,96212623.27,8687500.0,5007436.5,9000000.0,1
1932,97542952.0,144540728.21,76617261.71,97542952.0,17000000.0,1
1933,62354590.38,115273251.62,36190614.27,133513445.33,17000000.0,1
1934,72826856.6,107107048.55,106871478.76,36658134.33,19000000.0,0
1935,15025014.0,20100892.58,0.0,160506845.75,36547234.16992855,0
1936,93915728.0,146257155.45,173995169.77,60059716.29,16000000.0,1
1937,2000000.0,41689118.44,2000000.0,2000000.0,17000000.0,0
1938,10360000.0,53691478.82,177287506.46,8720000.0,17000000.0,0
1939,9627492.0,40175955.04,62222837.22,9627492.0,17000000.0,0
1940,0.0,47917419.14,140074800.58,0.0,16500000.0,0
1941,5792849.0,30948942.03,43928292.12,40730826.56,16800000.0,0
1942,76681436.0,59586224.38,177287506.46,12394078.75,15000000.0,1
1943,168013423.29,68025914.2,103516722.02,338393100.125,16500000.0,1
1944,7916691.67,37189603.65,38174928.97,15836411.33,16500000.0,0
1945,8471397.5,54574947.79,76455196.44,14138629.33,15000000.0,1
1946,195174105.25,132522299.87,141392414.72,159286156.13,16400000.0,1
1947,73072497.91,69681778.32,42630225.83,42790362.33,16000000.0,1
1948,24929045.0,83011774.31,177287506.46,51349556.0,16000000.0,1
1949,188627625.0,78892988.39,126114657.97,60159935.0,15600000.0,1
1950,31067068.5,23127130.08,100611763.96,0.0,16000000.0,0
1951,102709708.0,41719203.31,136069606.36,76514050.0,16000000.0,1
1952,59034326.0,67417950.1,73131819.39,154796103.74,16000000.0,1
1953,194550000.0,54129159.36,102730398.63,20141660.5,16000000.0,0
1954,6490401.0,91383387.38,62045240.19,6490401.0,18500000.0,0
1955,0.0,65740655.63,102529616.63,0.0,16000000.0,0
1956,53821109.2,53608691.1,96412922.63,0.0,35000000.0,0
1957,87535665.67,36300798.57,79865502.8,29381649.0,16000000.0,1
1958,40492759.0,46361484.78,83780031.78,40492759.0,16000000.0,1
1959,10329231.67,86620481.72,124000823.04,66771794.0,17700000.0,1
1960,16693044.0,78788612.18,15051358.5,17379868.67,15000000.0,1
1961,50007546.0,67123064.64,115954748.5,50007546.0,16500000.0,1
1962,42905509.0,67226098.76,10313686.0,75075723.5,16000000.0,1
1963,0.0,61420676.14,32583499.75,45405446.0,16000000.0,0
1964,41930031.0,28776886.04,135253969.63,251459969.67,16000000.0,1
1965,15427192.0,27800850.4,12177106.75,28996862.0,16000000.0,0
1966,17916600.12,28827370.15,54373394.62,25087455.4,16000000.0,0
1967,0.0,45679311.87,142135489.09,57078115.0,16000000.0,0
1968,23587519.0,46609490.22,98010743.59,13742360.33,16000000.0,0
1969,115105465.2,97297035.94,78191832.16,313041883.04,26000000.0,1
1970,12.0,21937615.03,12.0,12.0,36547234.16992855,0
1971,0.0,149096233.91,0.0,104064713.33,16000000.0,0
1972,0.0,46381105.43,41794309.31,70534930.0,15000000.0,0
1973,17916600.12,16119198.35,184596580.93,25087455.4,16000000.0,0
1974,4217115.0,61950046.5,26564641.7,4217115.0,15000000.0,0
1975,2849142.0,48051104.12,99510402.08,68004941.8,16000000.0,0
1976,1686429.0,95696596.44,188951619.58,1686429.0,16000000.0,0
1977,15985688.5,41651290.04,10746707.87,5867686.0,16000000.0,0
1978,14822346.0,44895412.56,76182865.61,14822346.0,16000000.0,0
1979,6773220.0,84737808.16,48833192.86,0.0,16000000.0,0
1980,51205524.88,53765012.89,46876672.93,29529022.64,16000000.0,1
1981,3442853.0,4371678.72,11635377.33,58647464.5,16000000.0,0
1982,0.0,23405135.75,101214387.7,0.0,15600000.0,0
1983,0.0,15464354.72,0.0,160506845.75,36547234.16992855,0
1984,1237615.0,34485403.66,13932586.69,6351851.5,15500000.0,0
1985,126245098.25,74797821.84,198677356.27,118223549.24,14000000.0,1
1986,235138608.86,218697005.91000003,297562842.23,278558785.33,18000000.0,1
1987,162639035.5,83632403.54,100295266.44,150333521.0,22000000.0,1
1988,170192667.7,180289645.35,152176544.88,336236139.85,15000000.0,1
1989,156855797.25,117637196.16,212102204.47,119992431.0,15000000.0,1
1990,113172476.0,141641715.94,144695944.19,178139366.95,15000000.0,1
1991,317000.0,72257178.35,317000.0,317000.0,15500000.0,0
1992,314035182.495,122676853.32,221643999.1,82261230.67,15000000.0,1
1993,0.0,68205201.08,143368055.5,38800000.0,10000000.0,0
1994,138012579.25,52166062.61,144695944.19,67182787.0,36547234.16992855,1
1995,107771236.33,74281757.98,289009599.92,75076689.33,15000000.0,1
1996,69597846.25,78972504.61,143368055.5,19650237.0,15000000.0,1
1997,101529208.0,127263858.1,103093484.14,86153418.0,15000000.0,1
1998,238387017.21,75123040.98,108347360.75,57600249.67,15000000.0,1
1999,37499647.12,65990522.08,61227173.57,36668801.12,15000000.0,1
2000,0.0,35815649.34,141026695.61,0.0,15000000.0,0
2001,135142400.0,58944469.6,87815425.01,66966987.0,15000000.0,1
2002,201689733.0,62273197.2,144695944.19,46871469.0,15000000.0,1
2003,85327094.62,72590879.46,125454917.42,150333521.0,15000000.0,1
2004,55534455.0,62244793.07,155853195.9,35117469.5,17000000.0,1
2005,42930462.0,56821520.72,62169659.35,178737195.77,15000000.0,1
2006,61548707.0,80955767.02,247406854.3,61548707.0,15000000.0,1
2007,68348148.83,87009399.05,44677620.04,20141660.5,15000000.0,1
2008,0.0,38932829.55,95529117.19,18836175.0,36547234.16992855,0
2009,133618491.25,75511299.17,68930787.65,147844908.88,10000000.0,1
2010,66468332.0,59677565.43,125043846.18,66468332.0,16000000.0,1
2011,182331619.17,78498798.09,87151958.2,71659021.83,7000000.0,1
2012,150562222.22,71201797.19,116338177.58,13372000.0,15000000.0,1
2013,53821109.2,13811474.97,72437734.78,0.0,16000000.0,0
2014,33771174.0,45555203.94,105529340.23,127688157.25,15000000.0,1
2015,14354223.5,60036674.07,42131250.81,39421467.0,15000000.0,1
2016,53849913.0,37802310.98,82968326.96,97346159.22,15000000.0,1
2017,32721635.0,77526201.0,38427184.13,32721635.0,15000000.0,1
2018,23587519.0,68699326.63,55274856.79,47175038.0,15000000.0,1
